,Id,v2a1,rooms,v14a,refrig,v18q,r4h3,r4m3,r4t1,escolari,rez_esc,hhsize,cielorazo,dis,male,female,hogar_adul,hogar_mayor,dependency,edjefe,edjefa,meaneduc,overcrowding,computer,television,area1,area2,age,Target,housesitu,educlevels,marital,rubbish,energy,toilets,floormat,wallmat,roofmat,floorqual,wallqual,roofqual,electric
7562,ID_e9611fd6b,0.0,5,1,1,0,1,3,1,7,1.0,4,1,0,0,1,2,0,yes,6,no,8.5,1.3333334,0,0,0,1,15,4,Own,Incomplete Techn. Secondary,Single,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7563,ID_f36bf91cb,0.0,5,1,1,0,1,3,1,0,0.0,4,1,0,0,1,2,0,yes,6,no,8.5,1.3333334,0,0,0,1,1,4,Own,None,< 10 y/o,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7564,ID_0d4110f1d,0.0,5,1,1,0,1,3,1,6,0.0,4,1,0,1,0,2,0,yes,6,no,8.5,1.3333334,0,0,0,1,39,4,Own,Complete Primary,Married,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7565,ID_2a0ad88c9,0.0,4,1,1,0,0,2,1,8,0.0,2,1,0,0,1,1,0,yes,no,8,8.0,1.0,0,0,0,1,26,1,Own,Incomplete Acad. Secondary,Separated,Burning,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7566,ID_252437ef4,0.0,4,1,1,0,0,2,1,0,0.0,2,1,0,0,1,1,0,yes,no,8,8.0,1.0,0,0,0,1,6,1,Own,None,< 10 y/o,Burning,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7567,ID_973447cf7,0.0,4,1,0,0,2,1,0,5,0.0,3,0,1,1,0,3,2,2,5,no,2.3333333,1.5,0,0,0,1,79,4,Own,Incomplete Primary,Married,Burning,Wood Charcoal,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7568,ID_929e418ef,0.0,4,1,0,0,2,1,0,2,0.0,3,0,0,1,0,3,2,2,5,no,2.3333333,1.5,0,0,0,1,58,4,Own,Incomplete Primary,Widow/er,Burning,Wood Charcoal,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7569,ID_eafade0e8,0.0,4,1,0,0,2,1,0,0,0.0,3,0,0,0,1,3,2,2,5,no,2.3333333,1.5,0,0,0,1,83,4,Own,None,Married,Burning,Wood Charcoal,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7570,ID_b1fa0a0f0,0.0,6,1,1,0,2,1,0,6,0.0,3,1,0,0,1,2,0,.5,6,no,6.0,1.0,0,1,0,1,33,2,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Regular,Regular,Good,Public
7571,ID_b4725482b,0.0,6,1,1,0,2,1,0,6,0.0,3,1,0,1,0,2,0,.5,6,no,6.0,1.0,0,1,0,1,36,2,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Regular,Regular,Good,Public
7572,ID_0d2643f3a,0.0,6,1,1,0,2,1,0,6,0.0,3,1,0,1,0,2,0,.5,6,no,6.0,1.0,0,1,0,1,12,2,Own,Complete Primary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Regular,Regular,Good,Public
7573,ID_2262cbe0c,0.0,6,1,1,0,3,1,0,3,0.0,4,1,0,1,0,4,2,yes,2,no,2.75,1.0,0,1,0,1,51,4,Own,Incomplete Primary,Single,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Bad,Public
7574,ID_9675a0fac,0.0,6,1,1,0,3,1,0,2,0.0,4,1,0,1,0,4,2,yes,2,no,2.75,1.0,0,1,0,1,82,4,Own,Incomplete Primary,Married,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Bad,Public
7575,ID_524452a21,0.0,6,1,1,0,3,1,0,0,0.0,4,1,0,0,1,4,2,yes,2,no,2.75,1.0,0,1,0,1,83,4,Own,None,Married,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Bad,Public
7576,ID_1b6bc1d6a,0.0,6,1,1,0,3,1,0,6,0.0,4,1,0,1,0,4,2,yes,2,no,2.75,1.0,0,1,0,1,43,4,Own,Complete Primary,Single,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Bad,Public
7577,ID_2f6a4e1c9,0.0,6,1,1,0,2,1,0,6,0.0,3,1,0,1,0,1,0,2,6,no,6.0,0.75,0,0,0,1,38,4,Own,Complete Primary,Separated,Burning,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Regular,Public
7578,ID_7a06719e7,0.0,6,1,1,0,2,1,0,6,0.0,3,1,0,1,0,1,0,2,6,no,6.0,0.75,0,0,0,1,13,4,Own,Complete Primary,Single,Burning,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Regular,Public
7579,ID_136e465f7,0.0,5,1,1,0,2,0,0,6,0.0,2,0,0,1,0,2,0,no,6,no,3.0,0.66666669,0,0,0,1,59,2,Own,Complete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7580,ID_ac9e14282,0.0,5,1,1,0,2,0,0,0,0.0,2,0,1,1,0,2,0,no,6,no,3.0,0.66666669,0,0,0,1,51,2,Own,None,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7581,ID_4fbce557f,0.0,6,1,1,0,1,0,0,6,0.0,1,1,0,1,0,1,0,no,6,no,6.0,0.33333334,0,0,0,1,36,4,Own,Complete Primary,Single,Botan Hollow or Buried,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7582,ID_e368cd870,0.0,5,1,1,0,2,1,0,8,0.0,3,1,0,1,0,2,0,.5,7,no,9.5,1.5,0,0,0,1,15,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7583,ID_9ab4f44e8,0.0,5,1,1,0,2,1,0,7,0.0,3,1,0,1,0,2,0,.5,7,no,9.5,1.5,0,0,0,1,48,4,Own,Incomplete Techn. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7584,ID_571e9263c,0.0,5,1,1,0,2,1,0,12,0.0,3,1,0,0,1,2,0,.5,7,no,9.5,1.5,0,0,0,1,41,4,Own,Complete Techn. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7585,ID_d70839e16,0.0,2,1,1,0,1,1,0,6,0.0,2,0,0,1,0,2,0,no,no,no,3.0,1.0,0,0,0,1,24,4,Own,Complete Primary,Single,Botan Hollow or Buried,Wood Charcoal,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7586,ID_3a98e2cbf,0.0,2,1,1,0,1,1,0,0,0.0,2,0,0,0,1,2,0,no,no,no,3.0,1.0,0,0,0,1,60,4,Own,None,Separated,Botan Hollow or Buried,Wood Charcoal,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
7587,ID_455069ebb,0.0,7,1,1,0,1,1,0,2,0.0,2,1,0,0,1,2,2,8,no,no,1.0,0.5,0,1,0,1,74,2,Own,Incomplete Primary,Married,Botan Hollow or Buried,Wood Charcoal,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
7588,ID_bdd76f9e6,0.0,7,1,1,0,1,1,0,0,0.0,2,1,0,1,0,2,2,8,no,no,1.0,0.5,0,1,0,1,78,2,Own,None,Married,Botan Hollow or Buried,Wood Charcoal,Septic Tank,Wood,Wood,Metal foil/Zinc,Regular,Regular,Regular,Public
7589,ID_7e24baf68,0.0,6,1,1,0,3,1,2,0,0.0,4,0,0,1,0,2,0,yes,7,no,6.5,1.3333334,0,0,0,1,3,2,Own,None,< 10 y/o,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7590,ID_bf56eb3d9,0.0,6,1,1,0,3,1,2,6,0.0,4,0,0,0,1,2,0,yes,7,no,6.5,1.3333334,0,0,0,1,34,2,Own,Complete Primary,Married,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7591,ID_f8f357aae,0.0,6,1,1,0,3,1,2,7,0.0,4,0,0,1,0,2,0,yes,7,no,6.5,1.3333334,0,0,0,1,29,2,Own,Incomplete Acad. Secondary,Married,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7592,ID_91adf2513,0.0,6,1,1,0,3,1,2,0,0.0,4,0,0,1,0,2,0,yes,7,no,6.5,1.3333334,0,0,0,1,7,1,Own,None,< 10 y/o,Botan Hollow or Buried,Gas,Septic Tank,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7593,ID_d53da1d91,80000.0,5,1,1,0,3,4,3,6,0.0,7,1,0,0,1,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,48,3,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7594,ID_9e02f083c,80000.0,5,1,1,0,3,4,3,1,0.0,7,1,1,0,1,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,84,3,Own/Paying Instllmnts,Incomplete Primary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7595,ID_8799edc18,80000.0,5,1,1,0,3,4,3,0,0.0,7,1,0,0,1,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,6,3,Own/Paying Instllmnts,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7596,ID_c332e4969,80000.0,5,1,1,0,3,4,3,3,0.0,7,1,0,1,0,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,9,3,Own/Paying Instllmnts,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7597,ID_b8892efe6,80000.0,5,1,1,0,3,4,3,1,0.0,7,1,0,1,0,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,8,3,Own/Paying Instllmnts,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7598,ID_90d675826,80000.0,5,1,1,0,3,4,3,11,0.0,7,1,0,0,1,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,24,3,Own/Paying Instllmnts,Complete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7599,ID_af5540b07,80000.0,5,1,1,0,3,4,3,6,0.0,7,1,0,1,0,4,1,1.3333334,6,no,6.0,2.3333333,0,1,0,1,50,3,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
7600,ID_87982b5a8,0.0,5,1,1,0,2,1,0,6,0.0,3,1,0,1,0,3,0,no,6,no,7.666666499999999,1.5,0,0,0,1,53,4,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7601,ID_fd6c10e25,0.0,5,1,1,0,2,1,0,6,0.0,3,1,0,0,1,3,0,no,6,no,7.666666499999999,1.5,0,0,0,1,47,4,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7602,ID_0243d10f2,0.0,5,1,1,0,2,1,0,11,0.0,3,1,0,1,0,3,0,no,6,no,7.666666499999999,1.5,0,0,0,1,24,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
7603,ID_36b9123c2,130000.0,6,1,1,0,0,3,0,9,0.0,3,1,0,0,1,3,1,.5,no,6,9.333333,0.75,0,0,0,1,37,3,Other,Incomplete Acad. Secondary,Single,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Bad,Bad,Public
7604,ID_893280912,130000.0,6,1,1,0,0,3,0,13,0.0,3,1,0,0,1,3,1,.5,no,6,9.333333,0.75,0,0,0,1,33,3,Other,Undergrad.,Single,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Bad,Bad,Public
7605,ID_3b4a4951f,130000.0,6,1,1,0,0,3,0,6,0.0,3,1,0,0,1,3,1,.5,no,6,9.333333,0.75,0,0,0,1,67,3,Other,Complete Primary,Separated,Burning,Wood Charcoal,Septic Tank,Cement,"Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Bad,Bad,Public
7606,ID_2aaafdad3,0.0,4,1,1,0,0,1,0,6,0.0,1,0,0,0,1,1,0,no,no,6,6.0,0.5,0,0,0,1,33,3,Own,Complete Primary,Single,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Good,Regular,Public
7607,ID_c965c5ca3,40000.0,6,1,1,0,1,2,1,2,0.0,3,0,0,1,0,2,0,.5,no,15,13.5,1.0,0,0,0,1,9,4,Rented,Incomplete Primary,< 10 y/o,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7608,ID_9d9baafaf,40000.0,6,1,1,0,1,2,1,12,0.0,3,0,0,0,1,2,0,.5,no,15,13.5,1.0,0,0,0,1,21,4,Rented,Undergrad.,Single,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7609,ID_c7f67bbb3,40000.0,6,1,1,0,1,2,1,15,0.0,3,0,0,0,1,2,0,.5,no,15,13.5,1.0,0,0,0,1,32,4,Rented,Undergrad.,Divorced,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7610,ID_aae39cd35,0.0,8,1,1,0,0,1,0,0,0.0,1,0,1,0,1,1,1,8,no,no,0.0,1.0,0,1,0,1,88,3,Own,None,Widow/er,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Bad,Public
7611,ID_1bce286a0,0.0,3,1,1,0,0,3,2,5,0.0,3,0,0,0,1,1,0,2,no,11,11.0,1.5,0,0,0,1,11,2,Own,Incomplete Primary,Single,Tanker Truck,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Regular,Good,Public
7612,ID_2253be13c,0.0,3,1,1,0,0,3,2,11,0.0,3,0,0,0,1,1,0,2,no,11,11.0,1.5,0,0,0,1,34,1,Own,Complete Acad. Secondary,Separated,Tanker Truck,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Regular,Good,Public
7613,ID_9301989ae,0.0,3,1,1,0,0,3,2,2,0.0,3,0,0,0,1,1,0,2,no,11,11.0,1.5,0,0,0,1,9,2,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Regular,Good,Public
7614,ID_3006faf25,0.0,4,1,1,0,0,1,0,17,0.0,1,1,1,0,1,1,0,no,no,17,17.0,0.5,0,0,0,1,52,4,Own,Undergrad.,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Good,Good,Public
7615,ID_6c3bf6fd1,0.0,5,1,1,0,3,2,2,4,0.0,5,0,0,1,0,2,0,1.5,6,no,6.0,1.6666666,0,0,0,1,10,4,Own,Incomplete Primary,Single,Tanker Truck,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7616,ID_4662bcdd5,0.0,5,1,1,0,3,2,2,0,0.0,5,0,0,0,1,2,0,1.5,6,no,6.0,1.6666666,0,0,0,1,5,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7617,ID_248986a1f,0.0,5,1,1,0,3,2,2,6,0.0,5,0,0,1,0,2,0,1.5,6,no,6.0,1.6666666,0,0,0,1,47,4,Own,Complete Primary,Married,Tanker Truck,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7618,ID_d40050440,0.0,5,1,1,0,3,2,2,6,0.0,5,0,0,0,1,2,0,1.5,6,no,6.0,1.6666666,0,0,0,1,39,4,Own,Complete Primary,Married,Tanker Truck,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7619,ID_36abf5707,130000.0,4,1,1,0,1,1,0,6,0.0,2,1,1,0,1,2,0,no,3,no,4.5,1.0,0,0,0,1,57,1,Other,Complete Primary,Married,Burning,Wood Charcoal,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7620,ID_fafe861f9,130000.0,4,1,1,0,1,1,0,3,0.0,2,1,0,1,0,2,0,no,3,no,4.5,1.0,0,0,0,1,56,1,Other,Incomplete Primary,Married,Burning,Wood Charcoal,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7621,ID_a9c373a6a,0.0,5,1,1,0,2,2,2,15,0.0,4,1,0,0,1,2,0,yes,no,15,15.0,1.3333334,0,0,0,1,49,4,Own,Undergrad.,Divorced,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
7622,ID_5bdf915df,0.0,5,1,1,0,2,2,2,2,0.0,4,1,0,1,0,2,0,yes,no,15,15.0,1.3333334,0,0,0,1,9,4,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
7623,ID_40d8e24f8,0.0,5,1,1,0,2,2,2,15,0.0,4,1,0,0,1,2,0,yes,no,15,15.0,1.3333334,0,0,0,1,27,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
7624,ID_eb4ec628b,0.0,5,1,1,0,2,2,2,0,0.0,4,1,0,1,0,2,0,yes,no,15,15.0,1.3333334,0,0,0,1,1,4,Own,None,< 10 y/o,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Regular,Public
7625,ID_09d4f095a,130000.0,3,1,1,0,3,1,1,6,0.0,4,0,0,0,1,2,0,yes,6,no,6.0,2.0,0,0,0,1,35,3,Other,Complete Primary,Married,Burning,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7626,ID_85b19e595,130000.0,3,1,1,0,3,1,1,9,0.0,4,0,0,1,0,2,0,yes,6,no,6.0,2.0,0,0,0,1,16,3,Other,Incomplete Acad. Secondary,Single,Burning,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7627,ID_3a909ba30,130000.0,3,1,1,0,3,1,1,6,0.0,4,0,1,1,0,2,0,yes,6,no,6.0,2.0,0,0,0,1,36,2,Other,Complete Primary,Married,Burning,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7628,ID_85a4b4732,130000.0,3,1,1,0,3,1,1,0,0.0,4,0,0,1,0,2,0,yes,6,no,6.0,2.0,0,0,0,1,4,3,Other,None,< 10 y/o,Burning,Gas,Septic Tank,Wood,Wood,Metal foil/Zinc,Good,Regular,Regular,Public
7629,ID_8cdf281bb,0.0,3,1,1,0,1,3,3,0,0.0,4,0,0,1,0,1,0,3,no,11,11.0,2.0,0,0,0,1,1,3,Own,None,< 10 y/o,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7630,ID_e3068af7d,0.0,3,1,1,0,1,3,3,11,0.0,4,0,0,0,1,1,0,3,no,11,11.0,2.0,0,0,0,1,27,3,Own,Complete Acad. Secondary,Separated,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7631,ID_31b879a78,0.0,3,1,1,0,1,3,3,5,0.0,4,0,0,0,1,1,0,3,no,11,11.0,2.0,0,0,0,1,11,3,Own,Incomplete Primary,Single,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7632,ID_13576e7ad,0.0,3,1,1,0,1,3,3,2,0.0,4,0,0,0,1,1,0,3,no,11,11.0,2.0,0,0,0,1,9,3,Own,Incomplete Primary,< 10 y/o,Burning,Gas,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
7633,ID_a25b450e1,0.0,4,1,1,1,3,1,2,17,0.0,4,0,0,0,1,2,0,yes,no,17,17.0,2.0,0,0,0,1,29,4,Own,Undergrad.,Free or coupled union,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Regular,Public
7634,ID_e5ffa4296,0.0,4,1,1,1,3,1,2,17,0.0,4,0,0,1,0,2,0,yes,no,17,17.0,2.0,0,0,0,1,28,4,Own,Undergrad.,Free or coupled union,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Regular,Public
7635,ID_8221aa9b2,0.0,4,1,1,1,3,1,2,0,0.0,4,0,1,1,0,2,0,yes,no,17,17.0,2.0,0,0,0,1,2,4,Own,None,< 10 y/o,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Regular,Public
7636,ID_47276d946,0.0,4,1,1,1,3,1,2,2,0.0,4,0,0,1,0,2,0,yes,no,17,17.0,2.0,0,0,0,1,8,4,Own,Incomplete Primary,< 10 y/o,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Regular,Public
7637,ID_cd21873f5,0.0,4,1,1,0,4,2,2,6,0.0,6,0,0,1,0,2,0,2,no,6,6.0,3.0,0,1,0,1,58,4,Own,Complete Primary,Free or coupled union,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7638,ID_be614ee07,0.0,4,1,1,0,4,2,2,6,0.0,6,0,0,1,0,2,0,2,no,6,6.0,3.0,0,1,0,1,13,4,Own,Complete Primary,Single,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7639,ID_8d7bf26b9,0.0,4,1,1,0,4,2,2,0,0.0,6,0,0,1,0,2,0,2,no,6,6.0,3.0,0,1,0,1,0,4,Own,None,< 10 y/o,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7640,ID_2105467e6,0.0,4,1,1,0,4,2,2,0,0.0,6,0,0,0,1,2,0,2,no,6,6.0,3.0,0,1,0,1,2,4,Own,None,< 10 y/o,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7641,ID_65312ff71,0.0,4,1,1,0,4,2,2,6,2.0,6,0,0,1,0,2,0,2,no,6,6.0,3.0,0,1,0,1,15,4,Own,Complete Primary,Single,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7642,ID_0a9d14ed7,0.0,4,1,1,0,4,2,2,6,0.0,6,0,0,0,1,2,0,2,no,6,6.0,3.0,0,1,0,1,34,4,Own,Complete Primary,Free or coupled union,Burning,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Regular,Good,Public
7643,ID_9e5824456,12000.0,3,1,1,0,1,2,1,0,0.0,3,0,0,0,1,2,0,.5,6,no,6.0,3.0,0,0,0,1,2,2,Rented,None,< 10 y/o,Burning,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Bad,Bad,Public
7644,ID_6e8c5cde8,12000.0,3,1,1,0,1,2,1,6,0.0,3,0,0,1,0,2,0,.5,6,no,6.0,3.0,0,0,0,1,30,2,Rented,Complete Primary,Free or coupled union,Burning,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Bad,Bad,Public
7645,ID_34ec8940d,12000.0,3,1,1,0,1,2,1,6,0.0,3,0,0,0,1,2,0,.5,6,no,6.0,3.0,0,0,0,1,24,2,Rented,Complete Primary,Free or coupled union,Burning,Electricity,Septic Tank,Cement,Prefabricated/cement,Metal foil/Zinc,Bad,Bad,Bad,Public
7646,ID_fd67d48fc,0.0,5,1,1,0,1,4,1,12,0.0,5,1,0,1,0,4,1,.66666669,no,6,7.75,1.6666666,0,0,0,1,27,3,Own,Undergrad.,Free or coupled union,Burning,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Bad,Regular,Regular,Public
7647,ID_1e24b7aa6,0.0,5,1,1,0,1,4,1,0,0.0,5,1,0,0,1,4,1,.66666669,no,6,7.75,1.6666666,0,0,0,1,2,3,Own,None,< 10 y/o,Burning,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Bad,Regular,Regular,Public
7648,ID_6ee435dec,0.0,5,1,1,0,1,4,1,9,0.0,5,1,0,0,1,4,1,.66666669,no,6,7.75,1.6666666,0,0,0,1,20,3,Own,Incomplete Acad. Secondary,Free or coupled union,Burning,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Bad,Regular,Regular,Public
7649,ID_5b70a3bee,0.0,5,1,1,0,1,4,1,6,0.0,5,1,0,0,1,4,1,.66666669,no,6,7.75,1.6666666,0,0,0,1,49,3,Own,Complete Primary,Single,Burning,Gas,Septic Tank,Cement,Block/Brick,Metal foil/Zinc,Bad,Regular,Regular,Public
